record_id,timestamp,line_id,machine_id,temperature,pressure,vibration,power,data_quality
3169072f72162352de9e80cc8bc3b078,2025-03-08 01:38:00,Line_3,machine_22,92.37,1.66,37.12,1.54,good
83c12f46103c377e2064dd468225cd8d,2025-03-08 01:42:00,Line_3,machine_22,77.9,2.84,41.65,1.49,good
366f7d25ac82981e894c7cf49abbc69b,2025-03-08 02:57:00,Line_3,machine_22,68.9,2.08,55.07,4.15,good
7f27f2e5ed7e4c3576dd668ce8fe4c4e,2025-03-08 06:03:00,Line_3,machine_22,69.17,2.99,51.14,1.06,good
9d6bb31bce549ec74ef56da5be3d5982,2025-03-08 07:00:00,Line_3,machine_22,80.89,1.05,65.84,0.68,good
e3023b1ff03e60427132d4fd35b3f607,2025-03-08 08:56:00,Line_3,machine_22,65.57,3.89,70.54,2.77,good
16bda38674d06ac2aa352692776cc085,2025-03-08 10:42:00,Line_3,machine_22,75.01,3.88,50.66,2.85,good
992f5f8a044283d120f146015a56cc42,2025-03-08 12:16:00,Line_3,machine_22,93.52,2.7,27.66,1.71,good
280a49a9f0134d9f9b196947b2c95c34,2025-03-08 12:21:00,Line_3,machine_22,80.29,3.08,59.07,3.95,good
a8ff582bad0af52e7d206ae9a4ce420a,2025-03-08 12:26:00,Line_3,machine_22,77.51,3.64,32.24,1.44,good
4b0c509737e3b3045e11da01109832e2,2025-03-08 13:35:00,Line_3,machine_22,75.73,3.16,74.94,1.46,good
d2e616aa470820aa75ef651e2e2d4832,2025-03-08 14:57:00,Line_3,machine_22,62.9,2.78,43.4,4.44,good
6b66566be03e3c4df1f0c0cf1561fc71,2025-03-08 15:35:00,Line_3,machine_22,86.35,1.24,47.98,1.22,good
7b324a119141665ac209ef10e085d298,2025-03-08 16:41:00,Line_3,machine_22,54.05,3.1,44.28,0.83,good
bac16fe6231bfc439fceac9b9bdf2aa6,2025-03-08 16:46:00,Line_3,machine_22,81.47,2.46,22.87,0.57,good
3f075a7070f1ecd59332010b882a1af7,2025-03-08 19:43:00,Line_3,machine_22,67.2,1.86,19.75,2.09,good
6fc836406aacbf643cbc64bfb661f30e,2025-03-08 20:07:00,Line_3,machine_22,69.74,2.66,58.13,0.87,good
92713ae779b1e5e59a0ba1d6270f3958,2025-03-08 20:14:00,Line_3,machine_22,59.47,4.57,51.3,4.98,good
4b99b20f0340359593fa89b37231864c,2025-03-08 20:28:00,Line_3,machine_22,63.77,3.25,4.5,1.56,good
dd9ac44255fa2614014178b4af7799a0,2025-03-08 20:50:00,Line_3,machine_22,64.25,1.71,56.39,0.7,good
dc4d219f1d9828e22178e9f9de29dfcc,2025-03-08 21:12:00,Line_3,machine_22,67.46,2.0,51.9,3.66,good
8d25d61c3c107c1215c28771697a26b5,2025-03-08 21:20:00,Line_3,machine_22,64.52,1.39,72.09,3.15,good
5b7b8f54b616fb8b0c81f2011134a4ff,2025-03-08 21:40:00,Line_3,machine_22,84.19,2.73,73.62,3.08,good
e49ec501d0cf2d96b84d76c2747ff021,2025-03-08 22:31:00,Line_3,machine_22,82.39,1.62,54.67,3.56,good
caab6ef6f4290a17262c63725dcc6c0b,2025-03-08 22:38:00,Line_3,machine_22,73.39,2.07,45.17,2.97,good
4e77dbb7ac6c8e42d7c709e07e8abfab,2025-03-08 23:16:00,Line_3,machine_22,63.11,1.86,59.69,4.59,good
5a754886f5a16fe67b7edc01ad0eeaf8,2025-03-09 01:19:00,Line_3,machine_22,84.37,4.81,50.72,2.59,good
07858c661b157bbf4f50ad902d1e9fba,2025-03-09 01:25:00,Line_3,machine_22,64.27,2.11,56.8,1.89,good
216077b210e7479130b96c377767381e,2025-03-09 01:50:00,Line_3,machine_22,59.92,3.14,87.51,1.37,good
dd9084e8054060e47a20a2e87a3526e1,2025-03-09 02:12:00,Line_3,machine_22,75.59,2.54,44.31,1.96,good
7976b5220aed1f69f2181aa932687e44,2025-03-09 02:31:00,Line_3,machine_22,86.1,2.41,46.38,2.34,good
ac73e41c6249e97e76628b999d5b652f,2025-03-09 02:37:00,Line_3,machine_22,80.15,1.33,39.71,4.8,good
6b49fd1ee5e5cfeba0df363c30ce0b26,2025-03-09 02:39:00,Line_3,machine_22,92.77,4.0,60.29,1.96,good
e98399d09fbd6f32f4a2d21fcdb70b06,2025-03-09 02:53:00,Line_3,machine_22,76.78,1.92,69.46,1.01,good
89611e0ba58c76de52a0705ccc0b028e,2025-03-09 03:15:00,Line_3,machine_22,68.69,4.92,52.89,2.69,good
dbf207167bc26b185ca1ad152094bded,2025-03-09 03:55:00,Line_3,machine_22,83.18,2.79,55.84,3.46,good
4f70166bee8443c8693ff8675292c618,2025-03-09 04:34:00,Line_3,machine_22,51.98,3.52,51.18,0.62,good
d9462ec9fac18b1f445510b5da466c8c,2025-03-09 04:36:00,Line_3,machine_22,80.6,3.8,48.02,4.87,good
dcedfa76dff91c54a1f4317c5e3cb545,2025-03-09 05:06:00,Line_3,machine_22,80.58,4.27,82.68,3.9,good
aa4fc1892acc6372c20ab29e206e76c2,2025-03-09 05:14:00,Line_3,machine_22,59.17,2.4,84.35,4.31,good
38aed03149129ebd35cc56891bbb7251,2025-03-09 07:37:00,Line_3,machine_22,72.05,2.74,51.64,0.87,good
aa8252860fc2a71a01de932c4843f545,2025-03-09 07:58:00,Line_3,machine_22,77.93,2.18,31.17,0.62,good
c3c57c4497655fccf5e6d68d770e3c07,2025-03-09 08:05:00,Line_3,machine_22,68.3,3.16,55.9,3.71,good
4da609e9f15c6b15d35fcb686a22da89,2025-03-09 09:09:00,Line_3,machine_22,64.0,1.37,43.79,2.38,good
bb14b2ae8ed92da8df49520a10db4730,2025-03-09 09:32:00,Line_3,machine_22,62.73,4.01,40.41,4.45,good
17b4b7924209e488f6bd25e3fb7066cd,2025-03-09 10:06:00,Line_3,machine_22,77.96,1.69,51.5,2.29,good
4f13468c79081d3195019099f9b771d0,2025-03-09 12:20:00,Line_3,machine_22,69.92,1.31,36.02,4.39,good
d9ce2905469ee0c6b0396e263838d98c,2025-03-09 12:46:00,Line_3,machine_22,64.82,4.75,31.4,2.66,good
8a9cd9f2fa165ed699f78f8cab7efe42,2025-03-09 15:42:00,Line_3,machine_22,83.2,2.33,38.21,4.77,good
7ba0a3b9c07e6dde0ea1ac972997e650,2025-03-09 16:34:00,Line_3,machine_22,88.05,1.78,66.02,2.26,good
61cc5e6487cb2ea48da1b5108adc3650,2025-03-09 17:34:00,Line_3,machine_22,95.75,3.73,59.63,3.39,good
6c46812a18012f6af3f9c9228fc134c0,2025-03-09 17:35:00,Line_3,machine_22,67.03,3.81,42.65,3.35,good
cbc9277b0d604b8780e3a23380f721e3,2025-03-09 17:36:00,Line_3,machine_22,65.38,2.34,48.59,3.24,good
85dc042f3fa2f9ca65660ffa7f0a566a,2025-03-09 17:47:00,Line_3,machine_22,94.54,4.33,74.51,2.98,good
bc37c79fd751f549214aa0cc7776b35e,2025-03-09 17:56:00,Line_3,machine_22,84.05,3.23,56.66,2.84,good
af92a7eec577d44e15b47b777376cc0e,2025-03-09 18:13:00,Line_3,machine_22,61.37,2.46,57.25,2.5,good
bd6e7c9986713625dd701046d92b6e34,2025-03-09 18:14:00,Line_3,machine_22,85.29,2.14,53.52,3.91,good
783282fabe418da06787c72d0662c2ea,2025-03-09 18:43:00,Line_3,machine_22,77.52,3.99,49.02,4.93,good
e9a071ed7bfc424300052f2d3064b8cf,2025-03-09 19:35:00,Line_3,machine_22,83.13,2.82,57.43,2.04,good
76ceb394a3b7b3a7ac172899bba8a344,2025-03-09 20:23:00,Line_3,machine_22,73.65,1.64,41.49,2.95,good
e065925cb69678e0bf986cb0ae3967f5,2025-03-09 20:50:00,Line_3,machine_22,80.1,1.89,70.64,2.72,good
1d0c0d72ba49639747fa92c84fb1356f,2025-03-09 20:52:00,Line_3,machine_22,69.28,3.85,46.06,2.77,good
624464ee78d01073eb12bd8103b50a3e,2025-03-09 21:30:00,Line_3,machine_22,65.13,4.22,54.69,3.71,good
71ee479bf81bbbd533fa5090113318c2,2025-03-09 21:34:00,Line_3,machine_22,74.67,2.36,76.56,1.3,good
ca4e777dd717add5702abb625d5d854a,2025-03-09 21:37:00,Line_3,machine_22,75.3,3.35,69.68,0.79,good
f41af54528f8eff33fea4904ed42eeb6,2025-03-09 21:42:00,Line_3,machine_22,91.78,4.09,64.36,3.53,good
e5596be161c5cbfefac1bf6251d730c5,2025-03-09 22:12:00,Line_3,machine_22,57.44,3.43,40.98,1.79,good
57f8bb0bd6c816fb13157cc014944255,2025-03-10 00:35:00,Line_3,machine_22,68.68,1.54,40.17,4.0,good
3a5676b7b84ab832552587bf8a904c8a,2025-03-10 00:42:00,Line_3,machine_22,71.21,1.83,67.71,4.82,good
65646e8b7c07ab91db2a73b4588ecbaa,2025-03-10 01:08:00,Line_3,machine_22,91.91,2.2,37.52,1.0,good
c84582a7391f8cb7e64cf9b1dad11c36,2025-03-10 02:12:00,Line_3,machine_22,77.34,1.05,43.86,0.88,good
5daffb4e3426602c827f7db1b17671d3,2025-03-10 02:21:00,Line_3,machine_22,71.59,3.42,39.5,3.94,good
e3881b6c6a36c7eb6808a9041e9c7785,2025-03-10 02:44:00,Line_3,machine_22,77.09,3.21,57.38,2.93,good
4295af510af018e5692ca96f9668857f,2025-03-10 04:14:00,Line_3,machine_22,72.57,4.77,52.13,2.89,good
28af9a86113eb0aa8d5b6babea9b19ff,2025-03-10 04:32:00,Line_3,machine_22,73.88,1.79,47.16,1.79,good
7f0dfd89a115e295a67e4199e2338ba8,2025-03-10 05:34:00,Line_3,machine_22,79.04,4.42,48.41,0.95,good
ca7b4bc3529d8b1fc9f5d7977d968c6a,2025-03-10 05:56:00,Line_3,machine_22,78.82,2.73,49.98,1.88,good
103195b3ad70c95a44fdd122d06ef8bb,2025-03-10 06:07:00,Line_3,machine_22,64.63,1.29,50.42,1.04,good
ec3ece4f2d498b9b335847e786249a8f,2025-03-10 07:04:00,Line_3,machine_22,81.01,3.16,53.83,0.65,good
85a2925dabfc6021378ad4b9fb4fb352,2025-03-10 08:55:00,Line_3,machine_22,75.04,2.77,43.46,1.0,good
1cd0c6ef5ca713fe19d9b28a1c0ced11,2025-03-10 10:19:00,Line_3,machine_22,76.39,4.04,55.9,3.27,good
880b9a7d7ed70d37f20d395237c79661,2025-03-10 13:31:00,Line_3,machine_22,67.29,4.67,28.77,1.32,good
6798b1227e3a0188c14cd0ed400fc463,2025-03-10 13:37:00,Line_3,machine_22,77.1,2.37,38.6,2.85,good
fbc8219b91083a3cf14fc353535c2bb4,2025-03-10 13:40:00,Line_3,machine_22,82.9,1.9,59.98,2.71,good
786ae6ea49e370655f6c14ad0fd118ff,2025-03-10 17:46:00,Line_3,machine_22,75.9,3.39,63.9,1.45,good
ceae00f156cd455c644fff6bc6b0f6a6,2025-03-10 18:03:00,Line_3,machine_22,40.19,4.13,61.54,2.02,good
c1e5bc5ec504ce6248f873f921f8ce75,2025-03-10 18:36:00,Line_3,machine_22,76.78,2.22,45.43,2.33,good
e4942fc2671b265986e174bb849b32ca,2025-03-10 18:55:00,Line_3,machine_22,77.45,4.5,55.37,1.86,good
83703977e2450a4e37883e81eccf57de,2025-03-10 19:11:00,Line_3,machine_22,55.12,4.83,36.47,1.22,good
8e75b04cf283222627104a5f4993d7f6,2025-03-10 19:29:00,Line_3,machine_22,74.2,4.45,70.34,1.21,good
3db6663c7c953fbf791ce227cf6e0964,2025-03-10 23:08:00,Line_3,machine_22,62.23,1.67,55.89,0.6,good
cc7821da16744ba49d85645d2018c9fc,2025-03-11 00:56:00,Line_3,machine_22,60.57,4.93,76.7,1.92,good
9f5eb4fc20ec4802cde83531525c8653,2025-03-11 02:23:00,Line_3,machine_22,77.69,2.42,44.42,2.14,good
38935d60eed94588a3936952f2b444fa,2025-03-11 05:37:00,Line_3,machine_22,60.84,4.62,62.87,0.92,good
c4e162495b2a74db5e3374b81ed54d98,2025-03-11 09:27:00,Line_3,machine_22,82.23,3.77,55.62,1.9,good
ef0e0a752157fed45c8aaa04b679b73f,2025-03-11 10:21:00,Line_3,machine_22,85.35,2.81,47.95,4.84,good
4c9accdb2ff2bc46f4b9afcaf26b7b66,2025-03-04 11:02:00,Line_3,machine_23,56.5,2.55,57.76,1.04,good
25bd29f39f18be7b0ddaffd4cd3aa7bb,2025-03-04 11:22:00,Line_3,machine_23,55.59,1.72,63.35,3.51,good
d24dc468532093404d1178babc737fa3,2025-03-04 14:00:00,Line_3,machine_23,79.03,1.14,77.94,0.66,good
57d364d676d2ceb7602f86092470141f,2025-03-04 14:41:00,Line_3,machine_23,84.71,1.21,60.37,1.43,good
5a197cf9c9f7cb6fe5e791b3e46b9366,2025-03-04 16:52:00,Line_3,machine_23,55.32,3.26,78.57,3.18,good
1ba6444c7c7051ae6b0590e81b90e647,2025-03-04 18:06:00,Line_3,machine_23,71.45,2.18,35.05,3.69,good
33e5f193ea84255038bef7ea4022414b,2025-03-04 19:00:00,Line_3,machine_23,68.89,2.9,24.84,0.56,good
698c72e7ba7050d37244f898ffcce114,2025-03-04 20:02:00,Line_3,machine_23,65.98,4.31,71.94,2.86,good
e0880d32b08c144fad6b01f11d88cedb,2025-03-04 22:18:00,Line_3,machine_23,77.93,3.52,82.86,0.86,good
9f948734ea7925ad191ca8a44c0c2585,2025-03-04 23:16:00,Line_3,machine_23,71.22,4.08,35.41,1.32,good
94abb2044acf528942aeabd315d8b720,2025-03-04 23:41:00,Line_3,machine_23,73.29,2.93,45.03,4.07,good
ee70de4141aff967db1e161420912670,2025-03-05 00:32:00,Line_3,machine_23,87.06,4.17,44.82,3.48,good
52da3ca7f082a585d3fe95c10220d5c2,2025-03-05 00:35:00,Line_3,machine_23,67.37,4.6,54.68,0.76,good
48a3ceb0f2b34abf7eeecd44bd3faa16,2025-03-05 01:06:00,Line_3,machine_23,85.22,2.26,62.2,4.14,good
314d784791477bdcdaedc4edc07a7cf8,2025-03-05 01:29:00,Line_3,machine_23,74.13,1.77,49.97,3.39,good
bda3a1d8970282764560c2725d1b5f31,2025-03-05 03:00:00,Line_3,machine_23,64.99,3.83,47.15,4.06,good
8dc0eafb4dc06d6c4eed84a060cb58f8,2025-03-05 04:14:00,Line_3,machine_23,66.09,4.66,30.71,2.15,good
55f46bc83bc00e449893edc8f818c046,2025-03-05 04:33:00,Line_3,machine_23,60.31,2.95,52.17,4.12,good
7a02e2e06d4703855ccbcba61b88dc4e,2025-03-05 04:34:00,Line_3,machine_23,79.8,2.48,44.41,3.88,good
802665e28b131df0675e87b16a107a94,2025-03-05 05:33:00,Line_3,machine_23,73.18,2.75,46.56,2.21,good
be835332646495f6021885da57445604,2025-03-05 06:36:00,Line_3,machine_23,89.71,2.11,40.42,3.34,good
ca4523ced145e582253545e50b780006,2025-03-05 07:48:00,Line_3,machine_23,97.06,4.94,67.85,1.23,good
590e96e34c3666434af7a649dcfb3b65,2025-03-05 08:01:00,Line_3,machine_23,97.62,3.73,73.91,4.55,good
424fe5942df9be1059596d2314b149df,2025-03-05 08:11:00,Line_3,machine_23,84.39,2.34,68.38,1.42,good
38883b2e36edaf7ef6e0877ed7d1f6ad,2025-03-05 09:01:00,Line_3,machine_23,90.32,2.89,63.84,0.67,good
623880b94c45a1d3d55ffc650a6a0331,2025-03-05 11:46:00,Line_3,machine_23,77.09,1.45,51.28,1.89,good
7b7ee9de2da702076e3e5c0802ee016c,2025-03-05 12:11:00,Line_3,machine_23,74.67,2.32,32.21,4.72,good
98c4d2935dab85f9ea3317c6b71a8332,2025-03-05 12:21:00,Line_3,machine_23,74.57,1.68,90.47,4.17,good
5a205ef93e79fb0e551c24a0d9779699,2025-03-05 12:45:00,Line_3,machine_23,82.21,2.33,56.05,1.96,good
2726e41f0cdf5efa4e201dbac01a093b,2025-03-05 12:53:00,Line_3,machine_23,64.21,1.66,50.62,1.52,good
e91365fc16470728e26b53b8960c5040,2025-03-05 13:16:00,Line_3,machine_23,93.89,2.55,58.26,0.99,good
d58851c2a8f49eecdfe36c4d1c6fdb5a,2025-03-05 13:47:00,Line_3,machine_23,84.68,1.07,55.2,2.85,good
553ef6b24050e9a0e251821deb3bfe9c,2025-03-05 15:28:00,Line_3,machine_23,62.07,1.24,41.17,1.86,good
35e790f526931a7abcf73b4ccfda1260,2025-03-05 15:41:00,Line_3,machine_23,82.22,3.53,50.47,1.33,good
9a700663aff1c395d08e488ad126abb4,2025-03-05 15:56:00,Line_3,machine_23,88.76,2.51,55.02,3.92,good
7f946eff776d50d80d1dec43f361a800,2025-03-05 16:21:00,Line_3,machine_23,75.08,2.38,54.98,3.99,good
62fe1e747eddbe3c5c84da937d36a6c0,2025-03-05 16:47:00,Line_3,machine_23,76.33,3.95,38.59,1.83,good
0fc4b1f13b1de4dd9917692b0db2bb38,2025-03-05 17:52:00,Line_3,machine_23,75.38,3.37,66.9,3.72,good
da6b58831bb4cf55c73b50dfa16202d0,2025-03-05 17:55:00,Line_3,machine_23,69.21,1.55,52.15,1.8,good
271e3e7fa90636fa73e19e7182719de2,2025-03-05 19:38:00,Line_3,machine_23,69.83,4.02,37.28,1.1,good
dba105b01bd19bed23b4519be19527d2,2025-03-05 20:21:00,Line_3,machine_23,61.11,3.32,33.66,3.17,good
73634598d39e7588ba470d4340ec54a1,2025-03-05 20:29:00,Line_3,machine_23,61.57,2.08,43.92,2.58,good
469d583ceabb1817c0ba9ecf0606741f,2025-03-05 22:15:00,Line_3,machine_23,65.32,2.42,72.41,3.83,good
fa5e2b29a5f8ac707eb5cbb2a5071e48,2025-03-05 22:33:00,Line_3,machine_23,85.61,3.42,55.91,0.68,good
1abf58316aec9ae244c6a0b5b1a8a60b,2025-03-05 23:43:00,Line_3,machine_23,80.73,4.36,33.18,0.98,good
1595b38e47612349da0b9e47c47f2479,2025-03-06 01:36:00,Line_3,machine_23,69.07,2.85,46.95,4.15,good
a36e9192df4d61a4591b5857986dbb04,2025-03-06 01:51:00,Line_3,machine_23,96.5,1.29,34.47,0.8,good
e8d903721606d7c152ea20eb9e781c3d,2025-03-06 01:57:00,Line_3,machine_23,81.85,1.08,10.07,0.71,good
c0f9e22428e716f59758e79877194d54,2025-03-06 03:24:00,Line_3,machine_23,87.24,2.01,47.77,4.09,good
a8eab1eb99ae2082a541812d19f89c56,2025-03-06 03:37:00,Line_3,machine_23,65.77,3.22,18.47,0.76,good
142ac4ebe6af788f3938b5dd6fd0ffba,2025-03-06 04:04:00,Line_3,machine_23,70.49,2.49,39.16,0.92,good
7c538511352104a19bd123a11bbd162c,2025-03-06 05:01:00,Line_3,machine_23,77.01,4.67,33.46,2.29,good
183a63fa5b9875bbd0865d23698fb2ac,2025-03-06 06:01:00,Line_3,machine_23,74.3,1.98,60.26,3.43,good
30d5bce3f1c54c957367f936d75e00b6,2025-03-06 07:07:00,Line_3,machine_23,66.86,2.32,35.96,2.85,good
74fe84a3e49e38800a3bbf1d90205aff,2025-03-06 07:21:00,Line_3,machine_23,69.75,2.55,59.46,3.52,good
95eb2f99cc043ee6c84bb350111e2304,2025-03-06 07:26:00,Line_3,machine_23,82.13,3.42,71.27,2.75,good
72aafb2c9358cb02553cc0d8b0689fff,2025-03-06 07:48:00,Line_3,machine_23,75.93,4.12,46.45,0.87,good
f92fb29ac20ac1f5e2f7e7c25acd15cf,2025-03-06 09:22:00,Line_3,machine_23,70.22,1.57,16.98,3.3,good
e99bdffdf6550b6689b9f74d83409866,2025-03-06 09:45:00,Line_3,machine_23,85.25,3.01,23.9,1.02,good
2e788e9dc48d269f5c8fbaf2fc56fc6c,2025-03-06 11:02:00,Line_3,machine_23,64.38,2.02,47.47,4.71,good
4872bdb591967cb602e3879bdba5f6b1,2025-03-06 11:25:00,Line_3,machine_23,79.41,1.64,23.91,4.83,good
c328ce6673d2a65ec4d0c5dca9966205,2025-03-06 12:09:00,Line_3,machine_23,80.84,1.63,81.98,0.85,good
5090c087ec51efeae10964b2541a50dc,2025-03-06 12:24:00,Line_3,machine_23,72.32,1.04,64.49,2.94,good
799471b0bd69849c14ae667bd727cdc4,2025-03-06 13:57:00,Line_3,machine_23,81.21,2.25,47.77,0.58,good
4c87de68eeabb3808a11ac83a6c4e96e,2025-03-06 14:22:00,Line_3,machine_23,55.05,3.91,60.65,4.69,good
a2e9b95d20e15aebd3f0a54f74d48675,2025-03-06 15:07:00,Line_3,machine_23,75.96,1.15,49.33,0.95,good
faa404da13a37b2f09e1657bfd5e6a81,2025-03-06 15:30:00,Line_3,machine_23,75.57,1.04,54.97,1.9,good
c0b46d3ab6d0f50fc7ba8a90d3b6537b,2025-03-06 15:38:00,Line_3,machine_23,82.78,3.91,20.78,1.77,good
fb523c422ca38d3bb8a6bea7a6cfd547,2025-03-06 16:24:00,Line_3,machine_23,82.43,4.16,50.72,4.05,good
d8a2525e52bc6a3ca42991b62124415a,2025-03-06 16:55:00,Line_3,machine_23,90.23,2.52,57.86,2.83,good
57a3990fae145010c3aafbdb2dd39086,2025-03-06 17:00:00,Line_3,machine_23,71.25,1.95,48.29,1.3,good
998886c2596bad899263c54876c3e39e,2025-03-06 17:09:00,Line_3,machine_23,72.61,3.83,55.33,3.37,good
1c92a00ff64cfbe03b6d7cfc2d295834,2025-03-06 17:17:00,Line_3,machine_23,77.69,3.51,47.63,3.77,good
721deb1e7a12494316be58c740d67c5a,2025-03-06 18:04:00,Line_3,machine_23,89.45,2.49,71.14,4.56,good
3d27e1e968694918a6e8b90b0a8f0520,2025-03-06 18:37:00,Line_3,machine_23,82.01,2.59,44.44,0.72,good
3744c3446068ae1fd177f80d160d95c1,2025-03-06 18:57:00,Line_3,machine_23,74.9,2.29,61.21,1.85,good
f958b5c7461a879b61789e484a7b43b7,2025-03-06 19:42:00,Line_3,machine_23,92.24,3.32,47.52,4.59,good
5767d0da14743be4c7416c3cb3d1ad35,2025-03-06 20:52:00,Line_3,machine_23,77.23,1.18,26.11,2.77,good
0e368f997e0b62b1f1c361c17301c4b4,2025-03-06 21:58:00,Line_3,machine_23,77.24,1.06,62.45,4.54,good
81f69dc9a0e7d97528af3819cedc8faf,2025-03-06 22:17:00,Line_3,machine_23,87.26,2.26,35.55,4.08,good
860c780c620c18d5be6a39ace848d9c0,2025-03-06 23:23:00,Line_3,machine_23,48.35,1.02,45.48,2.03,good
2ed61fb831fed530f90f1582382be2ab,2025-03-06 23:24:00,Line_3,machine_23,75.05,4.95,35.03,2.23,good
7c63afe22c25df17bcad343bd75bce96,2025-03-06 23:27:00,Line_3,machine_23,81.5,3.24,37.21,2.46,good
7d0ebab9bd7adaaabfbb484224461648,2025-03-07 00:34:00,Line_3,machine_23,62.7,2.86,40.31,4.18,good
68cdd9a65b415c0cf753cb8e211808c7,2025-03-07 01:56:00,Line_3,machine_23,82.33,2.23,55.11,1.41,good
4d2f53f13b9ee1532370f905ee8f8362,2025-03-07 02:33:00,Line_3,machine_23,68.92,2.84,35.73,3.27,good
c57a886d6b64bfe59e7282f8dba65449,2025-03-07 04:20:00,Line_3,machine_23,73.13,4.82,52.54,1.11,good
9e7ee235f6a902f64294857780f66b56,2025-03-07 05:14:00,Line_3,machine_23,74.93,4.07,44.61,2.91,good
21fce2ff559ba08b726c9d50a9394b54,2025-03-07 05:26:00,Line_3,machine_23,79.68,1.52,64.12,1.85,good
70973ce0243d6d00a0c00031e5b4e3ce,2025-03-07 08:52:00,Line_3,machine_23,66.51,2.42,55.29,1.35,good
6aaec3c2e3c7023ac2fc41120b6cbcb9,2025-03-07 08:54:00,Line_3,machine_23,85.45,3.21,48.4,1.9,good
2d78950b54114ebec435387c2b730737,2025-03-07 09:37:00,Line_3,machine_23,69.5,2.68,44.75,3.04,good
8f87e0fd7a8f2008b7ac72d5be687797,2025-03-07 10:38:00,Line_3,machine_23,81.61,1.05,8.47,1.04,good
517781bfe92453619f4e6a809f8afd56,2025-03-07 10:47:00,Line_3,machine_23,78.31,1.16,38.89,4.68,good
5e4eae14e2a556d84509d89a76fe90cd,2025-03-07 12:18:00,Line_3,machine_23,72.81,2.11,36.69,1.88,good
6a470627c70867b090b223953a55db7a,2025-03-07 13:30:00,Line_3,machine_23,89.75,1.12,35.26,2.81,good
0429e0094cd19d0e5063486b99b4b6c6,2025-03-07 13:49:00,Line_3,machine_23,80.55,2.06,49.08,0.66,good
a4ba0bc8c991af4c5784b120a1b10a5b,2025-03-07 14:41:00,Line_3,machine_23,67.05,3.48,48.79,4.95,good
66c48eed4f0406f8212ac90a1ffd2a6a,2025-03-07 15:36:00,Line_3,machine_23,72.84,4.13,69.34,3.33,good
930f4e3a17defa74c26dede0def2d450,2025-03-07 17:30:00,Line_3,machine_23,100.51,2.15,35.88,4.46,good
325621dbb967705859293c170b831d97,2025-03-07 18:17:00,Line_3,machine_23,78.81,2.85,53.16,2.5,good
163d13ac53b23171bdabe22a7ee51c04,2025-03-07 18:21:00,Line_3,machine_23,60.65,1.51,36.54,0.98,good
363bd37fadfd8e3c863b2d7247024f08,2025-03-07 18:25:00,Line_3,machine_23,81.54,3.24,81.2,1.03,good
5e3222beb32cb4d533355e9373ddafd8,2025-03-07 19:09:00,Line_3,machine_23,72.15,2.15,36.31,2.63,good
5aa6f3d051d6f6f11889160a1a67de06,2025-03-07 19:41:00,Line_3,machine_23,62.85,1.35,31.05,1.93,good
8820a8c04c31c4c9e523f03185765d07,2025-03-07 20:14:00,Line_3,machine_23,67.21,2.96,51.31,4.1,good
e00ac5a2cc30a6fcf646b26ec219f4de,2025-03-07 20:19:00,Line_3,machine_23,58.74,4.64,61.57,4.5,good
a18468c02efa2a3b7f394ad9e1bda01d,2025-03-07 20:43:00,Line_3,machine_23,85.1,1.06,51.32,2.29,good
57fc49d79202fc9c7143204b5bef75b3,2025-03-07 21:18:00,Line_3,machine_23,76.31,4.08,34.86,4.41,good
8d8eb1cf9d3541725481bb12e90d0015,2025-03-07 22:08:00,Line_3,machine_23,62.85,1.76,42.6,4.31,good
52eee861b61346a4710462ff0459470d,2025-03-07 22:12:00,Line_3,machine_23,62.13,2.12,66.9,2.65,good
50446bc423eff434c740d00349160f50,2025-03-07 23:13:00,Line_3,machine_23,93.58,2.34,72.98,0.58,good
725c26f433ca9e5e893ea295caa63adf,2025-03-08 00:07:00,Line_3,machine_23,98.57,2.12,63.93,3.84,good
8cb3365ed3403d12109db8f008ee2455,2025-03-08 00:08:00,Line_3,machine_23,79.57,4.62,67.01,1.55,good
49b7c89455c630ce626064b747804452,2025-03-08 00:13:00,Line_3,machine_23,66.41,2.02,50.2,3.83,good
3ace7f55d6045c99043bbc2dcd8cf302,2025-03-08 01:23:00,Line_3,machine_23,88.38,1.92,64.18,2.08,good
2dc64249d0814eefeacef81cb8e145e0,2025-03-08 01:53:00,Line_3,machine_23,88.52,2.21,44.66,2.3,good
62a8da877f8a145b50eb02ad05878b69,2025-03-08 02:21:00,Line_3,machine_23,104.28,4.39,44.14,3.32,good
647785360f77a185b6e32e96abee91f4,2025-03-08 02:31:00,Line_3,machine_23,71.65,1.55,70.14,4.03,good
a859ce3320a433b4075942dd01d8d8f6,2025-03-08 02:43:00,Line_3,machine_23,66.12,1.16,70.22,2.04,good
3278ffa3617159436a154e024cade43f,2025-03-08 02:44:00,Line_3,machine_23,71.46,3.43,62.23,0.58,good
1834411d3796c7b3f2f1d207336ed8e8,2025-03-08 03:02:00,Line_3,machine_23,73.01,1.64,65.78,1.59,good
66cbf51d91d3a37ad9c7adc0b285d983,2025-03-08 03:36:00,Line_3,machine_23,68.56,1.09,70.49,2.4,good
b2147be447358a5cbd1dd53ec6bc92d7,2025-03-08 04:29:00,Line_3,machine_23,72.64,2.58,49.16,1.48,good
459c00354e69e9a7a2d819e78b633b80,2025-03-08 06:20:00,Line_3,machine_23,76.7,4.87,31.71,1.79,good
